player_api_id,player_name,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,foot,attack_work_rate,defense_work_rate,height,weight,attacking,skill,movement,power,mentality,defending,goalkeeping,avg,fix_crossing,fix_short_passing,fix_finishing,fix_volleys,fix_heading_accuracy,fix_dribbling,fix_curve,fix_free_kick_accuracy,fix_long_passing,fix_ball_control,fix_acceleration,fix_sprint_speed,fix_agility,fix_reactions,fix_balance,fix_shot_power,fix_jumping,fix_stamina,fix_strength,fix_long_shots,fix_aggression,fix_interceptions,fix_positioning,fix_vision,fix_penalties,fix_marking,fix_standing_tackle,fix_sliding_tackle,fix_gk_diving,fix_gk_handling,fix_gk_kicking,fix_gk_positioning,fix_gk_reflexes
20482,Marcos Ceara,72,72.5,78,52,68,76,60,68,75,74,76,74,65,64.5,68.5,67,69,82,61,72,75,72,74,72,60,67,69,72,73,75,9,9,12,10,10,1,2,1,175.26,179,66.8,73.4,66.8,72.4,68.4,73.33333333,10,60.87878788,17.12121212,15.12121212,-8.878787879,-0.878787879,7.121212121,7.121212121,14.12121212,13.12121212,15.12121212,13.12121212,4.121212121,3.621212121,7.621212121,6.121212121,8.121212121,21.12121212,0.121212121,11.12121212,14.12121212,11.12121212,13.12121212,11.12121212,-0.878787879,6.121212121,8.121212121,11.12121212,12.12121212,14.12121212,-51.87878788,-51.87878788,-48.87878788,-50.87878788,-50.87878788
20645,Mike Havenaar,72,74,57,72,82,66,62,65,47,39,49,73,64.5,72,60,74,43,72,78,74,76,66,28,14,73.5,67,66,15,19,18,7,11,13,8,8,-1,2,1,193.04,179,67.8,54.6,62.7,73.2,49.7,17.33333333,9.4,49.66666667,7.333333333,16.33333333,22.33333333,12.33333333,32.33333333,15.33333333,-2.666666667,-10.66666667,-0.666666667,23.33333333,14.83333333,22.33333333,10.33333333,24.33333333,-6.666666667,22.33333333,28.33333333,24.33333333,26.33333333,16.33333333,-21.66666667,-35.66666667,23.83333333,17.33333333,16.33333333,-34.66666667,-30.66666667,-31.66666667,-42.66666667,-38.66666667,-36.66666667,-41.66666667,-41.66666667
20694,Shinji Okazaki,76,77,67,76,78,73,72,79,52,49,58,76,79,76,84,79,83,76,90,82,66,67,71,38,78,64,66,29,41,32,9,5,13,5,5,1,3,3,175.26,168,73.2,62.8,80.2,76.2,63.4,34,7.4,58.12121212,8.878787879,14.87878788,17.87878788,13.87878788,19.87878788,20.87878788,-6.121212121,-9.121212121,-0.121212121,17.87878788,20.87878788,17.87878788,25.87878788,20.87878788,24.87878788,17.87878788,31.87878788,23.87878788,7.878787879,8.878787879,12.87878788,-20.12121212,19.87878788,5.878787879,7.878787879,-29.12121212,-17.12121212,-26.12121212,-49.12121212,-53.12121212,-45.12121212,-53.12121212,-53.12121212
20720,Robert Cullen,66,68.5,61,64,55,66,65,71,67,57,58,75,64,70,60,65,68,68,69,69,55,61,45.5,30,67,68,67,42,32,20,7,7,14,12,8,1,2,1,180.34,163,62.2,65.6,65.4,64.4,55.5,31.33333333,9.6,51.74242424,9.257575758,14.25757576,12.25757576,13.25757576,3.257575758,19.25757576,15.25757576,5.257575758,6.257575758,23.25757576,12.25757576,18.25757576,8.257575758,13.25757576,16.25757576,16.25757576,17.25757576,17.25757576,3.257575758,9.257575758,-6.242424242,-21.74242424,15.25757576,16.25757576,15.25757576,-9.742424242,-19.74242424,-31.74242424,-44.74242424,-44.74242424,-37.74242424,-39.74242424,-43.74242424
20747,Eiji Kawashima,71,72,16.5,13.5,14,33,13,12,12.5,14,33,28,50.5,48,58,66.5,46,37,71,40.5,68.5,18.5,15.5,21,10.5,31,24,11,12,11,74.5,66,69,68,78,1,2,1,185.42,181,18,19.9,53.8,47.1,20.4,11.33333333,71.1,35.92424242,-19.42424242,-2.924242424,-22.42424242,-22.92424242,-21.92424242,-23.92424242,-23.42424242,-21.92424242,-2.924242424,-7.924242424,14.57575758,12.07575758,22.07575758,30.57575758,10.07575758,1.075757576,35.07575758,4.575757576,32.57575758,-17.42424242,-20.42424242,-14.92424242,-25.42424242,-4.924242424,-11.92424242,-24.92424242,-23.92424242,-24.92424242,38.57575758,30.07575758,33.07575758,32.07575758,42.07575758
20771,Akihiro Ienaga,72,73,74,61,56,64,53,77,68,59,59,73,82,80,78,76,83,65,70,72,59,62,56,53,73,68,57,21,31,33,10,12,12,11,12,-1,2,1,172.72,154,61.6,67.2,79.8,65.6,61.4,28.33333333,11.4,55.15151515,18.84848485,8.848484848,5.848484848,-2.151515152,0.848484848,21.84848485,12.84848485,3.848484848,3.848484848,17.84848485,26.84848485,24.84848485,22.84848485,20.84848485,27.84848485,9.848484848,14.84848485,16.84848485,3.848484848,6.848484848,0.848484848,-2.151515152,17.84848485,12.84848485,1.848484848,-34.15151515,-24.15151515,-22.15151515,-45.15151515,-43.15151515,-43.15151515,-44.15151515,-43.15151515
20790,Michihirio Yasuda,66,70,69,21,52,65,39,70,65,64,52,66,78,73,71,66,76,53,77,80,69,58,64,61,58,44,59,64,67,67,9,11,6,10,9,-1,3,1,172.72,163,49.2,63.4,72.8,67.4,57.2,66,9,54.33333333,14.66666667,10.66666667,-33.33333333,-15.33333333,-2.333333333,15.66666667,10.66666667,9.666666667,-2.333333333,11.66666667,23.66666667,18.66666667,16.66666667,11.66666667,21.66666667,-1.333333333,22.66666667,25.66666667,14.66666667,3.666666667,9.666666667,6.666666667,3.666666667,-10.33333333,4.666666667,9.666666667,12.66666667,12.66666667,-45.33333333,-43.33333333,-48.33333333,-44.33333333,-45.33333333
21123,Erik Friberg,63,66,57,51,43,66,50,54,63,63,67,62,50,58,63,64,63,58,61,88,57,59,79,52,63,71,46,43,50,44,2,2,2,2,2,1,3,3,180.34,146,53.4,61.8,59.6,64.6,62.2,45.66666667,2,50.15151515,6.848484848,15.84848485,0.848484848,-0.151515152,-7.151515152,3.848484848,12.84848485,12.84848485,16.84848485,11.84848485,-0.151515152,7.848484848,12.84848485,13.84848485,12.84848485,7.848484848,10.84848485,37.84848485,6.848484848,8.848484848,28.84848485,1.848484848,12.84848485,20.84848485,-4.151515152,-7.151515152,-0.151515152,-6.151515152,-48.15151515,-48.15151515,-48.15151515,-48.15151515,-48.15151515
21161,Amoreirinha,66,68,55,38,62,59,33,54,50,46,56,61,65,68,65,68,59,51,84,51,76,41,75,66,38,46,54,64,65,63,8,5,14,8,12,1,2,1,182.88,183,49.4,53.4,65,60.6,55.8,64,9.4,50.3030303,4.696969697,8.696969697,-12.3030303,-17.3030303,11.6969697,3.696969697,-0.303030303,-4.303030303,5.696969697,10.6969697,14.6969697,17.6969697,14.6969697,17.6969697,8.696969697,0.696969697,33.6969697,0.696969697,25.6969697,-9.303030303,24.6969697,15.6969697,-12.3030303,-4.303030303,3.696969697,13.6969697,14.6969697,12.6969697,-42.3030303,-45.3030303,-36.3030303,-42.3030303,-38.3030303
21164,Thiago Neves,78,78,75,75,77,78,70,77,73,79,74,80,76,75,76,76,62,80,80,73,63,79,32,36,76,79,69,21,24,25,12,14,13,13,6,-1,2,1,182.88,154,75,76.6,73,75,58.4,23.33333333,11.6,58.12121212,16.87878788,19.87878788,16.87878788,11.87878788,18.87878788,18.87878788,14.87878788,20.87878788,15.87878788,21.87878788,17.87878788,16.87878788,17.87878788,17.87878788,3.878787879,21.87878788,21.87878788,14.87878788,4.878787879,20.87878788,-26.12121212,-22.12121212,17.87878788,20.87878788,10.87878788,-37.12121212,-34.12121212,-33.12121212,-46.12121212,-44.12121212,-45.12121212,-45.12121212,-52.12121212
21213,Daniel Dunst,55,55,58,36,35,50,25,70,45,24,46,56,67,64,59,61,65,57,57,70,66,20,47,53,49,56,30,45,57,57,12,10,10,13,6,1,2,1,180.34,172,40.8,48.2,63.2,54,47,53,10.2,44.72727273,13.27272727,5.272727273,-8.727272727,-19.72727273,-9.727272727,25.27272727,0.272727273,-20.72727273,1.272727273,11.27272727,22.27272727,19.27272727,14.27272727,16.27272727,20.27272727,12.27272727,12.27272727,25.27272727,21.27272727,-24.72727273,2.272727273,8.272727273,4.272727273,11.27272727,-14.72727273,0.272727273,12.27272727,12.27272727,-32.72727273,-34.72727273,-34.72727273,-31.72727273,-38.72727273
21410,Sebastian Leto,72,77,69,66,48.5,74,65,82,71,72,68,81,69,69,75,68,69,75,62,65,65.5,70,58,20,68,66,63,20.5,38,20.5,15,10,5,9,14,-1,2,1,187.96,183,64.5,74.8,70,67.5,55,26.33333333,10.6,54.27272727,14.72727273,19.72727273,11.72727273,10.72727273,-5.772727273,27.72727273,16.72727273,17.72727273,13.72727273,26.72727273,14.72727273,14.72727273,20.72727273,13.72727273,14.72727273,20.72727273,7.727272727,10.72727273,11.22727273,15.72727273,3.727272727,-34.27272727,13.72727273,11.72727273,8.727272727,-33.77272727,-16.27272727,-33.77272727,-39.27272727,-44.27272727,-49.27272727,-45.27272727,-40.27272727
21414,Oscar Trejo,72,77,71,70,64,68,63,82,72,41,67,77,85,77,84,70,77,70,59,81,56,64,53,46,67,62,64,23,39,22,13,13,6,15,10,1,3,1,180.34,174,67.2,67.8,78.6,66,58.4,28,11.4,55.48484848,15.51515152,12.51515152,14.51515152,7.515151515,8.515151515,26.51515152,16.51515152,-14.48484848,11.51515152,21.51515152,29.51515152,21.51515152,28.51515152,14.51515152,21.51515152,14.51515152,3.515151515,25.51515152,0.515151515,8.515151515,-2.484848485,-9.484848485,11.51515152,6.515151515,8.515151515,-32.48484848,-16.48484848,-33.48484848,-42.48484848,-42.48484848,-49.48484848,-40.48484848,-45.48484848
21445,Juca,72,74,70,68,55.5,80,70,72,64,82,83.5,72,68,67,60,64,68,87,71,78,78,82,77,62.5,61,78,71,70,70,61,10.5,20,43.5,19,16,1,2,1,177.8,161,68.7,74.7,65.4,79.2,69.9,67,21.8,63.62121212,6.378787879,16.37878788,4.378787879,6.378787879,-8.121212121,8.378787879,0.378787879,18.37878788,19.87878788,8.378787879,4.378787879,3.378787879,-3.621212121,0.378787879,4.378787879,23.37878788,7.378787879,14.37878788,14.37878788,18.37878788,13.37878788,-1.121212121,-2.621212121,14.37878788,7.378787879,6.378787879,6.378787879,-2.621212121,-53.12121212,-43.62121212,-20.12121212,-44.62121212,-47.62121212
21446,Hernanes,82,85,80,74,60,85,79,85,83,85,80,87,69,71,77,81,77,86,73,76,72,86,70,70,79,84,84,51,70,68,9,12,14,8,9,1,3,3,180.34,170,75.6,84,75,78.6,77.4,63,10.4,66.48484848,13.51515152,18.51515152,7.515151515,12.51515152,-6.484848485,18.51515152,16.51515152,18.51515152,13.51515152,20.51515152,2.515151515,4.515151515,10.51515152,14.51515152,10.51515152,19.51515152,6.515151515,9.515151515,5.515151515,19.51515152,3.515151515,3.515151515,12.51515152,17.51515152,17.51515152,-15.48484848,3.515151515,1.515151515,-57.48484848,-54.48484848,-52.48484848,-58.48484848,-57.48484848
21450,Marc Bertran,71,71,74.5,38,58,58,21,65,69,37,71,68,70,75,65,72,60,59,68,71,74,48,69,75.5,53,60,36,68,77,73,9,5,12,12,9,1,2,1,180.34,172,49.9,62,68.4,64,58.7,72.66666667,9.4,53.93939394,20.56060606,4.060606061,-15.93939394,-32.93939394,4.060606061,11.06060606,15.06060606,-16.93939394,17.06060606,14.06060606,16.06060606,21.06060606,11.06060606,18.06060606,6.060606061,5.060606061,14.06060606,17.06060606,20.06060606,-5.939393939,15.06060606,21.56060606,-0.939393939,6.060606061,-17.93939394,14.06060606,23.06060606,19.06060606,-44.93939394,-48.93939394,-41.93939394,-41.93939394,-44.93939394
21613,Nikola Kalinic,75,77,60,80,73,69,70,72,69,61,53,76,69,78,68,78,52,74,66,66,70,70,55,43,80,65,62,21,27,26,9,11,9,11,7,1,2,1,187.96,176,70.4,66.2,69,69.2,61,24.66666667,9.4,54.54545455,5.454545455,14.45454545,25.45454545,15.45454545,18.45454545,17.45454545,14.45454545,6.454545455,-1.545454545,21.45454545,14.45454545,23.45454545,13.45454545,23.45454545,-2.545454545,19.45454545,11.45454545,11.45454545,15.45454545,15.45454545,0.454545455,-11.54545455,25.45454545,10.45454545,7.454545455,-33.54545455,-27.54545455,-28.54545455,-45.54545455,-43.54545455,-45.54545455,-43.54545455,-47.54545455
21645,David Meul,61,62,25,25,25,37,25,25,25,25,36,32,39,40,26,53,46,45,56,32,62,25,48,24,25,28,22,25,25,25,61,59,59,62,66,1,2,1,193.04,183,27.4,28.6,40.8,44,29.4,25,61.4,37.36363636,-12.36363636,-0.363636364,-12.36363636,-12.36363636,-12.36363636,-12.36363636,-12.36363636,-12.36363636,-1.363636364,-5.363636364,1.636363636,2.636363636,-11.36363636,15.63636364,8.636363636,7.636363636,18.63636364,-5.363636364,24.63636364,-12.36363636,10.63636364,-13.36363636,-12.36363636,-9.363636364,-15.36363636,-12.36363636,-12.36363636,-12.36363636,23.63636364,21.63636364,21.63636364,24.63636364,28.63636364
21726,Ibrahima Conte,68.5,74,63,43,39,66,52,75,63,64,56,74,81,76,91,66,83,56,84,78,39,48,63,47,63,64,59,37,43,38,8,5,15,12,9,1,3,3,175.26,132,52.6,66.4,79.4,61,59.2,39.33333333,9.8,53.33333333,9.666666667,12.66666667,-10.33333333,-1.333333333,-14.33333333,21.66666667,9.666666667,10.66666667,2.666666667,20.66666667,27.66666667,22.66666667,37.66666667,12.66666667,29.66666667,2.666666667,30.66666667,24.66666667,-14.33333333,-5.333333333,9.666666667,-6.333333333,9.666666667,10.66666667,5.666666667,-16.33333333,-10.33333333,-15.33333333,-45.33333333,-48.33333333,-38.33333333,-41.33333333,-44.33333333
21751,Mohammed Rabiu,69,74.5,53,20.5,72,66,33,57,43,36,63,68,72,77,63,66,67,39,78,82,76,19,79,64,44.5,54,47,63,68,73,12,7.5,11.5,6.5,14.5,1,2,1,187.96,163,48.9,53.4,69,58.8,57.7,68,10.4,51.36363636,1.636363636,14.63636364,-30.86363636,-18.36363636,20.63636364,5.636363636,-8.363636364,-15.36363636,11.63636364,16.63636364,20.63636364,25.63636364,11.63636364,14.63636364,15.63636364,-12.36363636,26.63636364,30.63636364,24.63636364,-32.36363636,27.63636364,12.63636364,-6.863636364,2.636363636,-4.363636364,11.63636364,16.63636364,21.63636364,-39.36363636,-43.86363636,-39.86363636,-44.86363636,-36.86363636
21753,Tim Matthijs,67,67,71,65,57,69,59,64,70,67,64,63,66,69,69,67,68,67,68,75,63,66,62,53,67,71,64,22,35,42,11,10,10,15,9,1,3,3,180.34,168,64.2,65.6,67.8,67.8,63.4,33,11,54.48484848,16.51515152,14.51515152,10.51515152,4.515151515,2.515151515,9.515151515,15.51515152,12.51515152,9.515151515,8.515151515,11.51515152,14.51515152,14.51515152,12.51515152,13.51515152,12.51515152,13.51515152,20.51515152,8.515151515,11.51515152,7.515151515,-1.484848485,12.51515152,16.51515152,9.515151515,-32.48484848,-19.48484848,-12.48484848,-43.48484848,-44.48484848,-44.48484848,-39.48484848,-45.48484848
21765,Jop van der Linden,65,68,72,32,66,60,25,45,77.5,78,62,55,50,48,44,60,35,76,42,62,76,46,70,62,35,58,67,64,67,65,7,13,12,10,6,-1,2,1,187.96,163,51,63.5,47.4,60.4,58.4,65.33333333,9.6,49.92424242,22.07575758,10.07575758,-17.92424242,-24.92424242,16.07575758,-4.924242424,27.57575758,28.07575758,12.07575758,5.075757576,0.075757576,-1.924242424,-5.924242424,10.07575758,-14.92424242,26.07575758,-7.924242424,12.07575758,26.07575758,-3.924242424,20.07575758,12.07575758,-14.92424242,8.075757576,17.07575758,14.07575758,17.07575758,15.07575758,-42.92424242,-36.92424242,-37.92424242,-39.92424242,-43.92424242
21776,Gregory Lorenzi,66,68,48,37,75.5,64,56,34,48,41,69,65,34,51,50,60,56,58,73,65,78,48,60,61,37,54,64,67,64,63,15,7,12,8,16,-1,1,1,185.42,181,56.1,51.4,50.2,64.4,55.2,64.66666667,11.6,49.65151515,-1.651515152,14.34848485,-12.65151515,6.348484848,25.84848485,-15.65151515,-1.651515152,-8.651515152,19.34848485,15.34848485,-15.65151515,1.348484848,0.348484848,10.34848485,6.348484848,8.348484848,23.34848485,15.34848485,28.34848485,-1.651515152,10.34848485,11.34848485,-12.65151515,4.348484848,14.34848485,17.34848485,14.34848485,13.34848485,-34.65151515,-42.65151515,-37.65151515,-41.65151515,-33.65151515
21812,Michael Klukowski,68,69,71,33,69,63,52,60,63,58,73,65,57,71,63,68,64,74,65,70,63,65,65,72,68,64,56,68,69,69,9,20,73,20,20,-1,0,1,182.88,170,57.6,63.8,64.6,67.4,65,68.66666667,28.4,58.78787879,12.21212121,4.212121212,-25.78787879,-6.787878788,10.21212121,1.212121212,4.212121212,-0.787878788,14.21212121,6.212121212,-1.787878788,12.21212121,4.212121212,9.212121212,5.212121212,15.21212121,6.212121212,11.21212121,4.212121212,6.212121212,6.212121212,13.21212121,9.212121212,5.212121212,-2.787878788,9.212121212,10.21212121,10.21212121,-49.78787879,-38.78787879,14.21212121,-38.78787879,-38.78787879
21834,Rachid Farssi,65,65,65,54,57,66,53,65,62,66,64,65,65,67,69,63,65,61,62,70,56,60,61,64,62,62,64,61,62,60,7,13,12,13,13,-1,2,1,180.34,152,59,64.4,65.8,61.8,62.6,61,11.6,54.81818182,10.18181818,11.18181818,-0.818181818,-1.818181818,2.181818182,10.18181818,7.181818182,11.18181818,9.181818182,10.18181818,10.18181818,12.18181818,14.18181818,8.181818182,10.18181818,6.181818182,7.181818182,15.18181818,1.181818182,5.181818182,6.181818182,9.181818182,7.181818182,7.181818182,9.181818182,6.181818182,7.181818182,5.181818182,-47.81818182,-41.81818182,-42.81818182,-41.81818182,-41.81818182
21849,Chris McCann,69,70,61,59,67.5,69,50,67.5,25,41,66,67.5,68,68,62,74,64,68,80,82,74,54,76,67,60,71.5,49,42,65,58,13,7,15,11,6,-1,2,1,185.42,165,61.3,53.4,67.2,71.6,64.7,55,10.4,54.78787879,6.212121212,14.21212121,4.212121212,-4.787878788,12.71212121,12.71212121,-29.78787879,-13.78787879,11.21212121,12.71212121,13.21212121,13.21212121,7.212121212,19.21212121,9.212121212,13.21212121,25.21212121,27.21212121,19.21212121,-0.787878788,21.21212121,12.21212121,5.212121212,16.71212121,-5.787878788,-12.78787879,10.21212121,3.212121212,-41.78787879,-47.78787879,-39.78787879,-43.78787879,-48.78787879
21853,Dudley Campbell,69.5,72,59,73,66,60,71,65,68,59,56,64.5,78,76.5,79,74,72,72,73,67,65,65,63,30,72,60,70,25,25,25,6,8,9,6,7,1,3,3,177.8,159,65.8,62.5,75.9,68.4,59,25,7.2,53.60606061,5.393939394,6.393939394,19.39393939,17.39393939,12.39393939,11.39393939,14.39393939,5.393939394,2.393939394,10.89393939,24.39393939,22.89393939,25.39393939,20.39393939,18.39393939,18.39393939,19.39393939,13.39393939,11.39393939,11.39393939,9.393939394,-23.60606061,18.39393939,6.393939394,16.39393939,-28.60606061,-28.60606061,-28.60606061,-47.60606061,-45.60606061,-44.60606061,-47.60606061,-46.60606061
21864,Stephen Quinn,68,73,66.5,66,54,70,71,67,65,74,64,70,69,68,90,68,84,72,83,82,61,68,74,54.5,66,70,57,56,64,62,12,5,5,7,8,-1,2.5,1,167.64,132,65.5,68,75.8,73.2,64.3,60.66666667,7.4,59.18181818,7.318181818,10.81818182,6.818181818,11.81818182,-5.181818182,7.818181818,5.818181818,14.81818182,4.818181818,10.81818182,9.818181818,8.818181818,30.81818182,8.818181818,24.81818182,12.81818182,23.81818182,22.81818182,1.818181818,8.818181818,14.81818182,-4.681818182,6.818181818,10.81818182,-2.181818182,-3.181818182,4.818181818,2.818181818,-47.18181818,-54.18181818,-54.18181818,-52.18181818,-51.18181818
21894,Junio Cesar Arcanjo Juninho,68,82,66,62,53,69,61,66,63,70,65,70,73,73,69,66,65,68,61,62,63,72,41,24,67,71,60,40,47,40,15,12,15,6,10,1,2,1,177.8,157,62.2,66.8,69.2,65.2,52.6,42.33333333,11.6,53.48484848,12.51515152,15.51515152,8.515151515,7.515151515,-0.484848485,12.51515152,9.515151515,16.51515152,11.51515152,16.51515152,19.51515152,19.51515152,15.51515152,12.51515152,11.51515152,14.51515152,7.515151515,8.515151515,9.515151515,18.51515152,-12.48484848,-29.48484848,13.51515152,17.51515152,6.515151515,-13.48484848,-6.484848485,-13.48484848,-38.48484848,-41.48484848,-38.48484848,-47.48484848,-43.48484848
21914,Chris Robertson,61,62,42.5,40,63.5,43,34,43.5,38,43.5,42,43,55.5,62.5,57,56.5,56,61,80,67,70,31,60,61.5,32,58.5,33,60,62,60,13,11,5,9,6,1,2,1,190.5,163,44.6,42,57.5,61.8,49,60.66666667,8.8,45.46969697,-2.96969697,-2.46969697,-5.46969697,-11.46969697,18.03030303,-1.96969697,-7.46969697,-1.96969697,-3.46969697,-2.46969697,10.03030303,17.03030303,11.53030303,11.03030303,10.53030303,15.53030303,34.53030303,21.53030303,24.53030303,-14.46969697,14.53030303,16.03030303,-13.46969697,13.03030303,-12.46969697,14.53030303,16.53030303,14.53030303,-32.46969697,-34.46969697,-40.46969697,-36.46969697,-39.46969697
21982,Raffaele Schiavi,65,69,31,35,64,49,32,31,40,33,48,48,55,63,46,65,55,48,74,58,76,34,72,70,30,39,39,67,63,61,10,13,12,14,11,1,2,1,182.88,161,42.2,40,56.8,58,50,63.66666667,12,45.03030303,-14.03030303,3.96969697,-10.03030303,-13.03030303,18.96969697,-14.03030303,-5.03030303,-12.03030303,2.96969697,2.96969697,9.96969697,17.96969697,0.96969697,19.96969697,9.96969697,2.96969697,28.96969697,12.96969697,30.96969697,-11.03030303,26.96969697,24.96969697,-15.03030303,-6.03030303,-6.03030303,21.96969697,17.96969697,15.96969697,-35.03030303,-32.03030303,-33.03030303,-31.03030303,-34.03030303
22045,Lee Tomlin,67,71,55,69,53,66,56,72,54,66,63,68,73,75,69,54,69,75,59,67,72,68,74,42,68,65,70,28,27,32,8,11,12,11,10,1,3,3,180.34,163,59.8,64.6,68,68.2,63.8,29,10.4,53.36363636,1.636363636,12.63636364,15.63636364,2.636363636,-0.363636364,18.63636364,0.636363636,12.63636364,9.636363636,14.63636364,19.63636364,21.63636364,15.63636364,0.636363636,15.63636364,21.63636364,5.636363636,13.63636364,18.63636364,14.63636364,20.63636364,-11.36363636,14.63636364,11.63636364,16.63636364,-25.36363636,-26.36363636,-21.36363636,-45.36363636,-42.36363636,-41.36363636,-42.36363636,-43.36363636
22096,Giuseppe Aquaro,61,66,46.5,36.5,50,52,28,30.5,38,41.5,44.5,48,55,58,61,60,59,38.5,65,61,72,33.5,66.5,51,41,40,46,67,61,64,13,9,27,5,6,1,2,1,187.96,181,42.6,40.5,58.6,54,48.9,64,12,44.6969697,1.803030303,7.303030303,-8.196969697,-16.6969697,5.303030303,-14.1969697,-6.696969697,-3.196969697,-0.196969697,3.303030303,10.3030303,13.3030303,16.3030303,15.3030303,14.3030303,-6.196969697,20.3030303,16.3030303,27.3030303,-11.1969697,21.8030303,6.303030303,-3.696969697,-4.696969697,1.303030303,22.3030303,16.3030303,19.3030303,-31.6969697,-35.6969697,-17.6969697,-39.6969697,-38.6969697
22125,Paulo Lopes,71,71,13.5,11.5,11.5,31,13.5,19,16.5,10.5,32,33,43,49,58,64,56,37,75,38,68,8.5,45,17.5,9.5,36,29,13.5,14.5,18.5,73,75,64,72,68,1,2,1,185.42,176,16.2,22.2,54,45.3,27.4,15.5,70.4,37.09090909,-23.59090909,-6.090909091,-25.59090909,-23.59090909,-25.59090909,-18.09090909,-20.59090909,-26.59090909,-5.090909091,-4.090909091,5.909090909,11.90909091,20.90909091,26.90909091,18.90909091,-0.090909091,37.90909091,0.909090909,30.90909091,-28.59090909,7.909090909,-19.59090909,-27.59090909,-1.090909091,-8.090909091,-23.59090909,-22.59090909,-18.59090909,35.90909091,37.90909091,26.90909091,34.90909091,30.90909091
22128,Tony,67,67,69,42,58,65,44,67,53,37,64,66,77,69,65,67,73,70,74,77,66,51,75,67,51,55,41,66,67,64,5,8,11,12,10,1,2,1,175.26,154,55.6,57.4,70.2,67.6,57.8,65.66666667,9.2,54.12121212,14.87878788,10.87878788,-12.12121212,-10.12121212,3.878787879,12.87878788,-1.121212121,-17.12121212,9.878787879,11.87878788,22.87878788,14.87878788,10.87878788,12.87878788,18.87878788,15.87878788,19.87878788,22.87878788,11.87878788,-3.121212121,20.87878788,12.87878788,-3.121212121,0.878787879,-13.12121212,11.87878788,12.87878788,9.878787879,-49.12121212,-46.12121212,-43.12121212,-42.12121212,-44.12121212
22130,Hugo Valdir,61,70,63,49,48,52,32,58,53,61,47,60,68,57,66,57,56,53,53,68,69,50,58,58,56,52,74,62,67,65,6,23,47,23,23,-1,2,1,172.72,152,48.8,55.8,60.8,58.6,59.6,64.66666667,24.4,52.54545455,10.45454545,-0.545454545,-3.545454545,-20.54545455,-4.545454545,5.454545455,0.454545455,8.454545455,-5.545454545,7.454545455,15.45454545,4.454545455,13.45454545,4.454545455,3.454545455,0.454545455,0.454545455,15.45454545,16.45454545,-2.545454545,5.454545455,5.454545455,3.454545455,-0.545454545,21.45454545,9.454545455,14.45454545,12.45454545,-46.54545455,-29.54545455,-5.545454545,-29.54545455,-29.54545455
22131,Hugo Morais,66,70,75,58,53,73,54,69,72,72,68,69,72,70,73,69,70,74,67,69,70,73,60,52,67,69,72,30,49,44,4,21,50,21,21,-1,2,1,182.88,181,62.6,70,70.8,70.6,64,41,23.4,58.48484848,16.51515152,14.51515152,-0.484848485,-4.484848485,-5.484848485,10.51515152,13.51515152,13.51515152,9.515151515,10.51515152,13.51515152,11.51515152,14.51515152,10.51515152,11.51515152,15.51515152,8.515151515,10.51515152,11.51515152,14.51515152,1.515151515,-6.484848485,8.515151515,10.51515152,13.51515152,-28.48484848,-9.484848485,-14.48484848,-54.48484848,-37.48484848,-8.484848485,-37.48484848,-37.48484848
22136,Tiago Rosa,57,63,48,26,52,52,39,43,30,28,45,49,68,68,61,57,61,42,68,60,72,36,59,54,28,51,48,58,57,56,11,10,15,5,10,1,2,2,185.42,159,43.4,39,63,55.6,48,57,10.2,44.45454545,3.545454545,7.545454545,-18.45454545,-5.454545455,7.545454545,-1.454545455,-14.45454545,-16.45454545,0.545454545,4.545454545,23.54545455,23.54545455,16.54545455,12.54545455,16.54545455,-2.454545455,23.54545455,15.54545455,27.54545455,-8.454545455,14.54545455,9.545454545,-16.45454545,6.545454545,3.545454545,13.54545455,12.54545455,11.54545455,-33.45454545,-34.45454545,-29.45454545,-39.45454545,-34.45454545
22139,Anselmo,66,70,54,69,68,60,57,62,48,42,58,65,68,69,66,69,67,66,67,64,69,53,50,40,64,61,58,32,30,41,7,12,48,10,8,1,3,1,182.88,170,61.6,55,67.8,63.8,54.6,34.33333333,17,51.57575758,2.424242424,8.424242424,17.42424242,5.424242424,16.42424242,10.42424242,-3.575757576,-9.575757576,6.424242424,13.42424242,16.42424242,17.42424242,14.42424242,17.42424242,15.42424242,14.42424242,15.42424242,12.42424242,17.42424242,1.424242424,-1.575757576,-11.57575758,12.42424242,9.424242424,6.424242424,-19.57575758,-21.57575758,-10.57575758,-44.57575758,-39.57575758,-3.575757576,-41.57575758,-43.57575758
